"Id","SalePrice"
2906,205530.9028
2907,117909.5536
2908,128060.639
2909,151771.169533333
2910,85996.9273333333
2911,88147.5359333333
2912,151206.319733333
2913,89099.8403333334
2914,85648.8567666667
2915,87584.0897
2916,89044.6081
2917,161115.332
2918,126910.062033333
2919,228596.655066667
